ticks,traffic_volumes,traffic_targets,smart_average_speeds_a,smart_average_speeds_h,average_speeds_h,average_speeds_a
149460,312,307.3610120170923,8.10047756232982,2.9822420403325722,7.454715973762397,2.5209014482986607
149490,312,306.6788112450319,6.662939224484499,2.2804183048731703,5.894118861348921,1.8655907124829156
149520,310,305.9966104729715,9.701528399611814,3.6024294947833417,10.208087927988885,3.6308256155572596
149550,310,305.3144097009111,7.761802608352428,2.959832102820945,7.480498078772803,2.455087832039688
149580,310,304.6322089288507,5.812675250199707,2.1193511660349937,6.131262575430483,1.9796049368819901
149610,309,303.95000815679026,8.544549337579392,3.1390699655282863,10.18920510902471,3.3637198665614174
149640,308,303.26780738472985,7.1388369023627245,2.821452173554043,7.776390652019676,2.8624505029882754
149670,307,302.58560661266944,6.60403372404553,2.228599394824654,6.314058592051634,1.976348373267549
149700,307,301.903405840609,9.240851720987347,3.7139866666587396,9.624879015568673,3.757104832026695
149730,306,301.2645154309648,7.835917697443234,3.011282082307493,7.632267349031115,2.776716961547436
149760,305,300.62562502132056,7.894903077851374,2.708523887856199,6.012863220708063,1.891559609549632
149790,305,299.9867346116764,7.91889627972971,2.707300273745572,9.659243944208146,3.1850907653818927
149820,304,299.3478442020321,7.384475308641973,2.9048022692555566,7.434626449668087,2.5307710177377634
149850,303,298.7089537923879,6.6456685592060625,2.295479988739245,5.673670616543553,1.8123691479909922
149880,303,298.0700633827437,7.756945237651819,2.385225738824561,9.903323383430637,3.173365692155126
149910,302,297.4311729730995,6.78387377033771,2.457593601165519,7.174817881965791,2.50392651961426
149940,301,296.7922825634553,6.188050563065035,1.8921010635115085,6.106746556495384,1.86082078709916
149970,300,296.15339215381107,11.376565298110767,4.122295884923149,10.301950823972478,3.7048425498520916
150000,300,295.5145017441668,6.707402708927207,2.328416284585054,7.253327191816972,2.534611405249937
150030,299,294.8756113345226,6.287553389225923,2.1938926353134725,6.2050538254160275,1.9881834280517856
150060,299,294.23672092487834,8.949131938620566,3.2104621510882376,10.612820826926331,3.904370360017651
150090,298,293.59783051523414,6.606303301522652,2.3371642422777352,7.090585720440996,2.4579220336241883
150120,297,292.95894010558993,6.5653966348430775,2.042414844514859,6.228013327376132,1.9857261444146688
150150,297,292.3200496959457,8.008155171207214,2.841737291378676,10.321495190750207,3.7602125858098066
150180,296,291.68115928630147,7.841050839206567,2.980797389641006,7.645347360003876,2.606047822542912
150210,295,291.04226887665726,7.266421885591712,2.4053176999664436,5.559273664190901,1.74870205823407
150240,295,290.40337846701306,11.442269439976382,5.048860938518658,10.667587801840462,3.6211586803886435
150270,295,289.7644880573688,7.842764690003966,2.8795654624709313,7.166945486148836,2.3571987280924205
150300,294,289.1255976477246,7.59317890040286,2.74360739904405,6.157532796792937,1.9151333812025022
150330,293,288.4867072380804,8.681631267029461,3.1602996659816447,9.985067778511093,3.4189596000998317
150360,293,287.8478168284362,6.496471039699405,2.3374884598668118,6.97990939185165,2.2745055135292693
150390,292,287.2089264187919,6.762601518158629,2.2382801886275074,5.827368156999432,1.7488507769778658
150420,291,286.5700360091477,9.1636365421229,3.4447245715381913,10.919141978804221,3.861790155052757
150450,291,285.9311455995035,7.591427895195602,2.6461282027735917,7.746722295406255,2.3735813837211373
150480,290,285.29225518985925,6.842522478803912,2.3389965223464744,5.8762863290286536,1.779051802795058
150510,289,284.65336478021504,8.075612923088887,3.051674030601016,10.269792133230382,3.1941832425707943
150540,289,284.01447437057084,8.987963454213386,3.4707091077322128,7.420898805407781,2.3319292781801497
150570,288,283.3755839609266,6.589401548934176,1.941974418220965,5.862073536389825,1.7911585095331017
150600,287,282.73669355128237,9.870404510273227,3.873918653822812,9.786771649280588,3.3049183427810043
150630,287,282.13836389196143,8.421156377862244,3.4000955796599532,7.2782862238816115,2.4104721122418793
150660,286,281.54003423264055,7.13769069974338,2.9141410286227503,5.5907608956655395,1.8081209441277883
150690,286,280.94170457331967,7.867814900345875,3.139660004336947,9.523521038567466,3.128491277227983
150720,285,280.3433749139988,8.979220541657499,4.06534567735124,7.150304088238437,2.3359071525662976
150750,284,279.74504525467785,6.710798614644029,2.462849261571492,5.491486350477719,1.8119437751534673
150780,283,279.14671559535697,10.700959630280238,4.364564766540413,10.318295529021402,3.721671850979934
150810,283,278.5483859360361,8.3567218636182,2.9515503323097305,7.728115531546827,2.47120591204606
150840,282,277.95005627671515,7.472537800778818,2.3484382141714377,6.276708828209701,1.8318166615796756
150870,282,277.35172661739426,8.848224872783936,4.0477469975525695,10.369471420033284,3.97316822227999
150900,282,276.7533969580734,8.27576975797984,3.49978134906574,8.278770997575212,2.7879402944313005
150930,281,276.15506729875244,7.363123386139615,2.4450452461970373,6.393665274515982,1.9551401855697694
150960,280,275.55673763943156,9.333924063149084,4.222945340434608,10.168769793483222,3.693853688055327
150990,279,274.9584079801107,7.829125043222025,3.413694731162854,7.75510112789296,2.6753920181503807
151020,279,274.36007832078974,6.955910780661469,2.472803157254389,6.467217493088641,2.0304601267799454
151050,279,273.76174866146886,8.0346230091266,2.919440921434373,10.170407759637287,3.6586545632856007
151080,278,273.163419002148,8.519331176999886,3.751789552939962,8.252983359323908,2.9582720243163507
151110,277,272.56508934282704,7.184795666886943,3.2602745512046973,6.181765356656106,2.078899755106564
151140,277,271.96675968350615,8.693335526188838,3.6073672636483662,10.493419709013228,3.9557929421390337
151170,276,271.3684300241853,8.059403667941568,3.363715220482779,7.449790330350386,2.5465661409936167
151200,275,270.77010036486433,6.768949111270068,2.4753852602448383,5.6370862101921535,1.8931179068820865
151230,274,270.17177070554345,8.1693531487192,3.304854027794115,9.77575564591186,3.274481116686505
151260,274,269.57344104622257,8.39857350634645,3.2516880679563545,8.042042740754725,2.6740971050484346
151290,274,268.97511138690163,6.997682576751511,2.4338899716678615,6.146556656402332,1.9634235905244029
151320,273,268.37678172758075,10.500138625118385,3.9721393256266233,11.041647178406242,4.616646048927415
151350,272,267.77845206825987,7.5994468796719,3.2029506280058206,7.936083119167008,2.7608079543482416
151380,272,267.1801224089389,6.399957603623984,2.2073070423462027,5.638541450788878,1.892186895226292
151410,271,266.58179274961805,9.29219277930432,3.2101059923327955,9.950247323933358,3.3055775113789174
151440,270,265.98346309029716,7.385085103087888,2.747446063141859,8.440979654087256,3.0613119670262607
151470,270,265.3851334309762,5.159526404855922,1.6547725597448397,5.399743942052,1.6765450244426963
151500,270,264.78680377165534,9.392300831029926,2.6621911213641023,10.59876570271213,3.4821839009320636
151530,269,264.22645981310006,7.13212281661182,2.517469714827197,7.519276990825077,2.4529516526973203
151560,268,263.6661158545447,4.922191642599395,1.610545679917967,5.251638698672284,1.7080335559802131
151590,268,263.10577189598945,10.692738243467657,4.8768422010836066,10.82829865000183,3.949338608062982
151620,267,262.5454279374341,8.273264980767978,2.9524433032431783,7.622911739585412,2.595889265340153
151650,267,261.98508397887883,5.754049812700897,1.9546956718919624,5.479416870865957,1.8291448447608896
